vin_min,vin_max,vout_target,efficiency_target,power_in
25.27,4953.92,65.21,0.98,218.04
0.21,26.48,19.78,0.88,246.27
31.58,5799.0,66.6,0.91,431.58
1.93,63.96,33.71,0.79,25.97
29.09,4033.08,79.16,0.77,340.07
1.2,155.25,59.4,0.85,304.46
1.26,75.38,57.99,0.89,224.24
0.37,65.3,22.48,0.9,297.54
0.98,118.7,76.56,0.93,129.64
0.14,24.72,11.79,0.92,213.7
0.26,9.75,7.25,0.84,167.71
1.68,106.48,60.62,0.84,111.35
20.29,3450.43,52.43,0.85,31.11
28.3,4534.51,53.24,0.85,109.01
6.68,293.67,14.12,0.88,478.63
11.42,909.38,14.47,0.81,282.55
1.61,135.97,60.94,0.88,313.59
0.76,157.08,58.45,0.94,59.65
24.44,3749.0,55.53,0.9,38.27
1.63,86.11,46.27,0.95,195.01
18.5,2176.22,41.76,0.93,388.35
58.47,6199.53,97.74,0.92,115.45
2.0,339.8,5.64,0.79,305.4
56.14,1066.62,97.02,0.77,402.0
17.18,1370.11,34.96,0.78,270.17
4.04,168.35,91.64,0.85,486.37
0.67,88.76,36.36,0.9,359.54
2.07,64.53,24.62,0.95,113.61
1.83,257.5,98.68,0.85,297.42
43.93,4226.4,82.94,0.82,422.56
5.54,163.11,78.1,0.81,494.52
23.64,6256.53,64.02,0.88,474.3
37.54,9097.42,95.41,0.95,87.79
0.34,39.72,21.55,0.81,489.49
1.39,144.29,3.88,0.79,288.68
29.85,2869.82,69.62,0.92,176.87
23.53,4393.26,48.52,0.83,315.87
39.18,7582.76,98.88,0.98,388.51
26.94,1000.0,65.87,0.77,256.81
20.68,3530.26,53.59,0.95,402.08
0.33,57.15,33.08,0.97,239.88
1.46,125.59,68.66,0.9,134.63
0.82,70.38,36.41,0.96,394.83
0.91,136.15,46.3,0.81,491.22
51.08,5946.65,73.97,0.88,169.82
0.13,8.93,5.31,0.89,126.45
9.29,1425.06,22.72,0.79,164.98
0.05,9.46,3.97,0.91,66.09
40.1,6784.18,83.19,0.88,401.67
10.21,1001.53,15.91,0.75,398.82
46.37,4000.47,64.47,0.87,34.98
23.93,1616.69,50.76,0.8,22.63
37.86,1358.67,81.81,0.92,159.69
7.95,1766.02,20.82,0.81,308.74
39.19,1625.93,75.1,0.94,216.37
0.58,108.93,36.83,0.87,102.64
1.23,171.86,71.39,0.78,141.14
1.29,115.96,47.13,0.94,285.33
41.36,5620.94,61.89,0.84,356.38
47.87,9744.18,98.55,0.84,143.28
27.98,1575.11,71.95,0.85,393.14
1.21,208.35,73.87,0.96,28.13
6.51,514.49,17.79,0.94,77.74
1.1,29.76,19.04,0.97,135.21
0.42,84.74,28.64,0.94,440.32
14.59,436.24,18.54,0.91,209.84
2.81,166.86,60.94,0.76,338.38
6.08,213.39,16.65,0.98,364.09
0.23,13.03,5.3,0.97,54.68
32.03,4564.45,94.87,0.84,235.72
8.18,330.37,18.52,0.95,317.55
42.17,5082.95,66.94,0.92,332.02
0.65,84.27,47.68,0.76,337.67
29.07,3093.06,68.2,0.98,387.58
10.14,166.57,16.33,0.83,19.74
0.98,201.5,97.57,0.92,42.17
19.65,4773.35,49.82,0.77,221.58
0.36,41.04,14.45,0.96,390.9
1.35,247.99,96.93,0.95,49.28
6.4,153.84,73.57,0.82,270.46
0.84,66.48,47.52,0.81,414.22
3.52,186.24,6.77,0.86,47.44
0.09,16.99,6.5,0.88,433.5
1.47,105.51,50.02,0.83,202.1
0.09,24.12,8.28,0.89,320.48
0.85,200.02,80.99,0.79,129.87
17.58,2573.29,41.32,0.95,20.36
3.75,101.25,64.36,0.9,421.98
1.15,219.65,73.49,0.9,91.63
1.59,163.04,68.15,0.94,403.42
41.57,3086.55,96.33,0.95,491.94
22.38,4919.9,56.63,0.85,113.24
22.91,6377.11,68.05,0.85,151.11
2.38,100.01,54.04,0.82,455.13
34.82,2521.56,93.9,0.9,436.45
18.28,1671.53,24.68,0.76,89.78
4.15,140.85,67.72,0.83,292.28
20.91,4406.76,57.45,0.8,393.42
0.31,49.05,18.46,0.85,366.2
1.21,141.27,56.67,0.85,273.39
30.61,8293.67,90.06,0.88,492.61
3.03,172.39,82.01,0.8,104.93
0.25,35.02,13.94,0.93,476.03
20.97,3586.56,53.94,0.92,352.65
2.05,128.01,71.35,0.82,338.11
48.55,5850.79,76.62,0.78,62.53
0.19,19.33,14.28,0.81,138.16
6.4,127.35,67.9,0.85,434.63
3.43,170.8,80.05,0.82,39.83
6.16,741.71,13.38,0.8,468.94
0.47,118.05,43.03,0.92,496.25
25.9,5272.89,57.68,0.96,315.08
0.61,35.43,22.57,0.79,77.72
40.79,5223.33,71.06,0.89,225.0
3.41,183.55,70.73,0.94,291.16
31.07,6856.95,81.58,0.97,459.39
37.81,4692.58,77.75,0.82,67.35
38.07,1460.2,56.54,0.84,261.53
0.36,42.37,25.27,0.92,297.22
70.85,8485.89,95.02,0.8,41.27
22.49,1191.95,64.44,0.86,321.16
44.01,8643.98,87.25,0.86,132.53
34.13,7481.72,90.08,0.86,50.9
1.69,35.86,21.74,0.77,445.97
1.78,257.27,94.85,0.81,258.85
29.05,2935.41,46.17,0.77,395.12
33.94,6931.45,91.51,0.77,362.2
37.6,4398.6,85.51,0.91,238.43
0.38,74.49,33.65,0.94,333.55
1.13,119.3,65.59,0.89,328.41
20.04,3434.39,50.76,0.86,426.96
38.54,2213.23,50.13,0.88,290.0
16.69,1128.95,29.23,0.92,67.24
1.01,55.19,41.01,0.9,426.55
16.54,2798.16,39.95,0.77,475.94
13.88,884.6,19.09,0.95,118.16
0.79,51.27,39.02,0.95,301.98
2.37,95.88,45.1,0.77,197.52
9.75,594.76,25.26,0.89,230.04
0.38,20.69,16.25,0.92,70.23
11.89,2097.21,22.05,0.82,61.02
3.44,155.51,62.01,0.81,137.42
17.4,445.09,22.99,0.77,487.59
35.95,5045.53,96.18,0.9,332.79
0.48,124.98,45.49,0.87,127.05
33.22,7166.4,98.72,0.95,31.41
1.07,62.19,37.88,0.81,148.41
1.42,127.58,67.07,0.87,350.53
46.05,6921.26,97.55,0.96,265.11
51.8,2410.23,76.63,0.98,146.39
15.98,496.0,47.62,0.9,50.2
20.17,2445.97,28.8,0.81,139.84
27.05,5346.84,67.6,0.95,291.96
1.04,94.5,43.61,0.85,158.28
1.09,87.7,69.95,0.88,194.53
2.59,205.88,80.22,0.96,347.87
1.19,136.51,97.76,0.84,317.31
36.92,3227.65,69.72,0.88,11.73
45.52,2677.06,88.1,0.82,277.68
28.28,4834.23,64.53,0.78,334.41
21.8,534.18,40.28,0.87,431.66
0.63,44.47,27.09,0.82,252.76
19.43,2787.59,42.2,0.78,177.57
26.83,2936.17,66.69,0.96,81.88
41.45,4540.2,89.93,0.78,270.87
1.09,114.11,52.6,0.86,208.88
0.07,11.92,4.17,0.98,220.9
3.32,161.68,61.32,0.78,51.8
38.03,1983.32,93.76,0.9,275.88
1.45,150.74,79.3,0.84,285.7
29.4,7118.77,73.01,0.79,415.44
1.24,229.4,83.87,0.9,213.97
24.42,1367.87,39.34,0.88,360.32
38.42,5823.76,89.73,0.92,138.0
0.46,87.18,43.64,0.79,163.54
0.29,49.07,20.36,0.78,203.55
2.09,238.65,4.63,0.95,11.05
0.28,71.03,27.2,0.98,167.38
6.19,171.26,64.04,0.97,219.5
4.07,192.71,97.86,0.76,381.17
2.37,482.72,6.43,0.81,120.69
33.84,6749.41,97.02,0.9,48.95
0.65,68.79,43.15,0.88,408.15
26.47,2060.24,48.81,0.93,425.62
21.55,1421.35,41.37,0.75,272.35
1.36,234.65,83.24,0.81,145.07
19.46,2904.7,45.81,0.89,190.32
8.44,979.32,15.7,0.81,339.72
28.83,2873.21,55.92,0.81,211.61
25.87,4425.7,59.1,0.84,293.46
33.19,7784.82,90.35,0.8,396.76
15.75,1940.17,43.8,0.87,278.44
1.47,252.9,90.17,0.88,247.27
0.87,161.83,61.67,0.85,156.75
25.62,2161.75,39.92,0.83,347.26
38.36,5627.75,97.85,0.8,106.46
0.16,34.04,15.1,0.78,297.37
11.86,1680.48,25.25,0.81,296.17
0.96,48.03,36.8,0.97,189.07
1.84,140.99,84.77,0.85,467.56
5.81,462.8,11.78,0.85,80.93
0.77,23.37,14.59,0.75,146.23
31.17,2005.37,41.1,0.87,179.88
4.26,239.74,11.16,0.84,316.1
1.81,161.4,57.5,0.79,373.78
22.13,2167.18,35.25,0.82,241.14
0.68,118.41,41.93,0.84,206.79
0.52,39.52,21.39,0.77,35.07
11.32,1916.26,32.56,0.77,472.46
2.17,133.17,55.82,0.94,335.57
5.87,236.79,10.34,0.8,351.62
36.59,4709.18,97.2,0.85,339.99
33.05,4366.18,94.07,0.83,174.26
4.5,113.5,81.79,0.9,327.74
76.82,3600.51,96.5,0.8,381.9
65.32,5764.72,80.69,0.93,497.34
23.87,4022.09,71.49,0.87,451.37
5.2,156.22,13.84,0.92,119.08
3.08,647.84,7.24,0.84,158.38
49.53,7259.09,98.59,0.96,430.47
6.39,697.86,17.69,0.75,74.31
27.49,3294.86,67.78,0.76,51.81
11.53,388.95,33.75,0.83,460.67
25.12,766.25,32.55,0.85,124.22
1.14,150.99,61.16,0.95,473.08
0.48,55.16,35.4,0.79,440.88
1.24,144.75,99.39,0.78,390.2
0.71,165.35,68.32,0.86,336.08
8.76,1606.94,22.16,0.92,196.61
0.18,35.68,11.95,0.93,245.18
18.7,1255.73,52.39,0.9,413.28
0.79,70.99,45.79,0.87,319.01
19.86,3141.43,54.83,0.91,344.01
38.91,1695.42,59.68,0.88,350.74
0.3,49.83,22.64,0.93,493.47
19.97,3716.46,51.47,0.87,240.57
10.31,1459.59,16.89,0.87,398.67
2.15,123.11,90.49,0.95,63.26
44.0,5521.98,93.18,0.79,373.26
24.47,3426.35,69.43,0.8,463.79
1.14,42.99,16.14,0.79,68.28
40.2,6796.63,98.41,0.96,68.24
0.1,22.3,9.16,0.89,49.45
0.63,60.92,45.25,0.85,219.04
33.76,8439.27,94.95,0.91,182.89
29.88,2415.93,38.55,0.93,438.12
17.79,1627.24,53.16,0.81,26.47
0.22,51.24,18.58,0.81,405.37
55.45,5421.12,96.34,0.89,457.25
19.37,1665.18,52.59,0.8,193.73
0.93,120.72,64.44,0.87,366.38
0.95,60.07,36.26,0.89,150.48
0.45,51.49,36.28,0.95,338.26
5.27,708.93,14.27,0.79,33.71
28.83,3842.56,70.56,0.95,211.53
27.22,1915.73,77.37,0.94,10.82
0.57,111.04,49.89,0.93,23.47
8.81,249.06,14.03,0.87,217.59
25.57,573.5,49.42,0.92,348.25
0.71,113.71,51.65,0.77,423.29
1.35,192.14,99.43,0.89,209.28
1.76,85.15,58.33,0.8,176.62
22.77,1497.57,27.49,0.85,396.66
16.98,1184.04,34.5,0.78,174.44
1.24,40.81,21.49,0.89,254.2
8.72,2340.03,25.15,0.93,161.1
32.94,8840.2,93.34,0.87,176.85
0.22,32.68,18.6,0.78,52.18
27.42,2663.26,34.05,0.81,259.68
0.7,90.62,60.68,0.93,29.15
19.1,4299.3,50.7,0.91,326.62
0.04,9.21,3.78,0.97,429.18
8.22,1129.26,24.56,0.84,215.95
0.53,53.86,36.49,0.96,254.4
4.36,1081.7,11.14,0.78,53.95
34.56,2953.91,76.5,0.81,317.22
8.95,636.93,16.25,0.89,216.11
32.6,2146.7,60.66,0.8,128.37
34.76,4944.36,78.91,0.84,211.38
0.91,119.39,89.69,0.84,428.9
43.79,7385.64,98.16,0.77,27.82
10.85,248.06,17.7,0.96,360.3
0.04,9.06,3.41,0.96,156.95
0.43,26.43,11.95,0.93,277.48
1.26,179.89,79.12,0.9,387.05
9.13,2357.18,25.13,0.94,388.5
0.76,70.94,47.56,0.86,243.91
15.49,1176.5,40.47,0.88,495.06
4.05,89.86,56.35,0.84,419.63
25.34,4290.42,60.62,0.92,340.87
0.42,43.27,31.35,0.86,78.47
4.1,260.72,10.88,0.75,418.57
0.51,113.4,42.73,0.92,365.6
34.99,1652.15,60.33,0.87,463.46
25.49,4930.66,74.91,0.79,213.8
0.98,265.33,90.58,0.81,493.06
32.41,5660.99,93.22,0.75,228.59
0.13,21.92,8.93,0.98,303.28
17.77,3701.67,42.8,0.89,271.29
0.22,39.11,14.72,0.91,426.41
21.55,2905.07,61.32,0.9,95.33
0.17,20.29,10.03,0.92,16.87
1.61,175.84,80.34,0.85,147.39
23.52,3801.4,41.29,0.76,426.96
1.4,102.26,55.04,0.8,476.48
1.63,161.06,95.12,0.78,246.85
1.36,127.08,56.6,0.91,179.69
0.93,121.0,61.69,0.81,405.89
2.73,141.23,6.56,0.87,64.89
43.55,1998.49,80.69,0.87,52.61
21.69,3512.93,58.91,0.82,74.34
26.19,3795.13,71.25,0.76,67.82
0.15,28.24,14.82,0.98,127.14
31.61,4417.62,58.9,0.83,263.93
37.3,4827.66,98.87,0.81,314.08
14.74,1780.16,18.53,0.78,44.36
32.86,5153.92,73.02,0.83,260.36
18.33,2607.31,39.96,0.9,484.21
