vin_min,vin_max,vout_target,efficiency_target,power_in
0.08,111.93,66.1,0.83,63.87
0.05,94.67,43.11,0.97,189.15
0.15,138.15,88.86,0.9,94.3
28.21,37612.05,42.07,0.82,331.63
28.88,15650.6,36.27,0.76,46.52
20.46,30464.76,54.02,0.85,426.56
9.52,9489.48,23.48,0.98,228.86
13.28,12279.48,38.63,0.89,407.45
16.9,20405.62,20.82,0.87,174.76
0.03,39.33,23.82,0.94,166.82
0.11,142.39,90.3,0.89,358.48
16.43,24302.45,48.97,0.81,243.83
0.1,237.11,82.29,0.79,52.21
12.84,5290.25,20.99,0.81,258.37
0.2,67.62,52.73,0.87,431.03
18.91,24355.5,43.77,0.78,11.11
0.12,95.96,66.87,0.88,347.83
0.1,73.31,28.22,0.88,480.36
31.5,55720.82,87.52,0.79,293.85
0.19,120.88,95.61,0.95,453.65
37.41,8784.93,50.6,0.95,175.79
0.33,118.85,46.75,0.89,104.92
65.09,68750.59,82.56,0.82,378.44
16.51,28608.75,37.5,0.95,274.37
22.93,19892.8,53.07,0.95,310.14
0.11,46.97,34.21,0.85,445.52
12.78,30408.93,34.21,0.91,108.91
2.38,2432.18,6.67,0.78,164.02
14.08,27209.47,30.88,0.97,154.25
0.04,38.0,20.12,0.97,85.94
0.11,77.7,58.27,0.88,253.5
39.53,63906.59,66.1,0.87,406.16
40.71,15204.52,83.14,0.97,307.09
0.29,193.18,95.34,0.78,335.06
0.14,176.57,82.49,0.82,18.05
0.32,118.2,81.05,0.76,234.98
0.04,18.87,10.3,0.87,97.95
0.06,130.86,59.14,0.87,237.67
0.02,50.41,17.05,0.94,166.26
23.75,32144.2,53.48,0.81,208.66
0.09,118.21,57.5,0.98,401.32
13.32,5305.53,36.34,0.88,162.48
0.04,30.49,16.33,0.85,498.38
0.08,108.91,63.06,0.77,287.99
0.06,87.72,39.1,0.79,45.01
0.1,220.58,78.62,0.91,312.05
20.39,44277.68,56.33,0.88,403.66
0.08,32.24,16.72,0.81,287.55
44.54,75962.29,94.54,0.85,394.46
27.25,15569.59,73.26,0.82,264.94
0.09,111.26,77.02,0.88,54.45
0.05,129.08,43.42,0.81,368.28
0.01,11.19,6.63,0.86,241.91
0.15,55.82,30.39,0.97,187.13
14.28,10524.02,33.27,0.92,43.36
0.03,47.81,26.35,0.84,125.78
0.08,125.62,60.03,0.9,426.88
62.44,72973.4,90.12,0.8,307.79
0.11,223.31,99.24,0.78,464.9
0.09,152.62,72.64,0.97,262.57
67.79,22179.83,96.46,0.88,11.61
32.4,66949.21,72.27,0.94,499.2
9.17,20454.62,23.84,0.96,383.99
40.77,76054.0,86.6,0.81,39.13
32.7,13663.25,82.11,0.91,62.81
0.04,120.8,41.35,0.87,32.65
0.2,207.77,86.12,0.9,406.9
6.23,13500.31,18.3,0.96,92.09
51.81,74068.3,74.43,0.78,271.34
9.16,19240.35,23.35,0.76,427.16
0.17,100.85,64.93,0.81,289.37
45.56,84196.22,92.93,0.92,308.77
0.05,21.76,11.48,0.75,464.02
0.1,246.67,90.12,0.78,118.3
11.76,20761.52,21.14,0.82,134.7
19.5,8554.86,49.27,0.88,38.3
0.01,18.73,11.23,0.95,186.27
0.15,117.36,92.16,0.82,482.31
0.55,204.23,93.09,0.92,96.73
0.02,25.99,9.91,0.76,141.63
28.65,20567.84,41.81,0.78,104.64
17.07,10229.91,39.77,0.85,130.57
29.54,5966.0,49.06,0.81,312.11
58.79,78100.46,86.89,0.85,243.67
6.13,4619.02,16.26,0.95,235.36
13.16,6710.25,25.24,0.9,193.99
5.55,2521.94,15.16,0.94,322.09
0.13,128.31,90.95,0.97,475.41
30.2,70430.77,70.82,0.88,433.0
0.11,196.69,73.11,0.88,285.61
8.11,1496.1,13.29,0.83,421.44
45.02,38488.06,97.43,0.84,329.06
37.6,59160.73,85.82,0.76,286.11
0.05,63.81,22.57,0.97,32.1
23.8,12017.53,54.45,0.91,299.82
31.53,53166.92,70.5,0.76,103.4
0.13,42.47,20.77,0.93,388.07
0.14,77.56,39.19,0.77,402.23
40.56,38511.19,89.17,0.78,105.02
17.55,51178.5,51.22,0.81,312.19
0.13,166.22,98.29,0.79,284.15
34.89,49794.17,76.67,0.94,366.47
54.01,85149.03,86.5,0.9,169.28
47.12,59760.56,77.02,0.83,462.23
0.07,128.61,43.69,0.97,335.28
10.98,5970.64,28.48,0.77,127.93
0.08,79.37,34.51,0.96,340.51
0.08,100.23,64.3,0.88,239.57
23.6,11235.73,68.01,0.91,320.75
47.22,41004.91,85.52,0.77,212.55
0.07,98.7,68.37,0.98,255.44
42.08,31381.16,85.9,0.85,111.86
0.1,130.31,59.44,0.91,110.96
0.25,173.36,70.72,0.87,116.7
9.74,11227.62,28.61,0.81,10.51
15.89,38236.31,43.85,0.83,483.98
2.04,912.17,6.11,0.86,52.77
0.09,45.89,36.0,0.81,136.66
0.02,35.54,20.6,0.77,393.19
0.08,155.21,77.02,0.95,300.37
0.09,165.97,55.8,0.83,270.01
8.4,12594.4,23.05,0.82,324.38
0.09,92.98,47.11,0.82,224.48
0.04,52.85,22.85,0.77,313.49
0.06,141.26,53.19,0.91,242.26
0.05,33.14,19.72,0.95,271.39
0.12,235.75,81.4,0.82,442.09
46.0,43304.67,90.3,0.86,378.07
0.44,125.78,98.82,0.92,215.83
0.07,74.16,28.45,0.86,207.77
0.05,111.03,51.12,0.77,10.6
33.85,11757.79,60.5,0.98,325.4
30.85,30147.24,39.59,0.78,44.28
0.43,219.14,82.37,0.92,412.81
23.43,13273.33,30.2,0.78,383.16
28.23,45667.35,68.43,0.94,138.01
0.13,190.9,71.63,0.95,19.95
33.49,41462.82,46.56,0.78,359.98
0.31,105.69,35.68,0.91,340.86
57.04,83174.15,87.25,0.94,448.52
64.25,82127.9,84.69,0.9,322.24
9.41,2062.59,18.17,0.88,159.69
22.45,19284.51,49.48,0.86,133.79
44.82,55590.64,57.98,0.75,347.68
0.09,239.67,80.24,0.94,14.81
2.71,1980.4,5.89,0.87,326.88
45.18,17092.46,63.21,0.98,123.83
32.25,72755.39,84.42,0.98,361.31
10.53,17806.12,21.55,0.88,429.74
0.03,37.1,18.55,0.78,88.63
0.63,216.97,76.75,0.96,21.23
50.7,20115.27,75.05,0.81,214.96
0.14,118.05,67.7,0.91,283.62
35.4,11941.26,81.64,0.81,36.32
0.03,40.57,17.0,0.94,407.53
22.69,66531.98,67.31,0.82,93.61
0.02,54.95,21.77,0.78,487.0
33.1,33477.6,55.01,0.83,126.17
7.24,7788.91,14.88,0.79,351.58
0.18,207.53,76.11,0.77,187.55
8.95,13135.78,18.34,0.89,449.07
0.08,214.73,75.14,0.89,189.17
36.91,41968.48,47.72,0.86,259.98
0.07,111.24,51.33,0.91,66.66
0.33,115.31,55.84,0.96,137.21
0.54,214.56,75.24,0.85,476.95
0.08,200.3,79.89,0.78,436.48
0.21,56.84,41.95,0.8,393.83
0.12,171.2,65.23,0.84,498.83
0.05,92.26,36.22,0.97,248.41
3.13,5163.46,9.1,0.98,498.66
13.57,12451.78,22.46,0.88,54.89
0.12,100.89,45.63,0.83,313.47
0.1,108.32,61.21,0.76,52.53
0.05,56.88,21.91,0.79,137.94
0.05,33.87,24.08,0.97,180.37
0.01,19.18,7.25,0.86,281.36
36.4,12342.32,77.82,0.85,58.92
21.51,25047.51,32.23,0.92,106.36
41.01,47359.22,77.74,0.79,320.36
0.05,47.88,30.17,0.83,351.14
0.02,27.37,16.4,0.97,111.88
11.01,27249.8,30.08,0.79,383.35
0.16,84.2,31.86,0.98,358.91
0.27,228.48,90.42,0.91,357.07
22.36,60250.44,65.52,0.85,26.41
0.14,95.58,75.43,0.85,181.96
28.39,51907.97,61.29,0.92,368.42
6.38,4113.64,13.11,0.79,113.13
41.17,44247.59,89.72,0.9,244.87
28.45,20124.07,45.61,0.9,214.25
32.47,51748.02,84.87,0.89,227.31
0.08,59.32,36.14,0.91,41.86
0.03,59.54,21.44,0.9,225.04
73.52,17716.65,99.65,0.82,421.61
46.86,61836.56,87.3,0.96,173.16
22.66,6395.23,33.73,0.82,12.69
62.01,32131.94,82.52,0.91,382.28
0.22,102.0,84.91,0.78,410.45
0.15,129.8,59.35,0.91,230.76
6.63,14592.73,16.36,0.97,140.59
38.24,40995.69,48.34,0.84,64.61
5.44,4961.51,11.37,0.92,230.61
0.14,209.0,83.31,0.98,391.83
0.31,132.25,77.27,0.83,498.63
27.76,44497.71,70.02,0.78,390.6
0.11,105.87,85.04,0.97,388.15
9.34,10940.35,22.1,0.92,47.59
0.04,38.84,28.11,0.8,221.37
0.01,7.75,3.71,0.96,122.52
0.15,120.68,56.64,0.88,481.86
0.25,173.0,80.06,0.77,169.78
14.69,28229.43,33.92,0.97,387.92
9.52,10860.36,15.77,0.92,95.59
0.01,19.68,10.69,0.8,452.11
0.01,7.85,4.02,0.81,295.32
0.15,120.75,68.31,0.93,147.18
0.09,41.6,26.98,0.87,157.5
0.33,189.43,85.03,0.8,344.02
0.08,84.16,54.53,0.84,414.44
0.11,184.49,66.41,0.76,147.71
14.31,18514.63,20.52,0.87,188.75
0.04,24.75,14.1,0.86,90.65
10.42,13163.26,15.0,0.78,412.68
30.67,47988.86,56.37,0.76,417.63
0.16,174.08,76.09,0.81,53.69
46.61,11214.13,63.7,0.84,66.9
0.13,107.86,89.41,0.86,348.48
0.06,90.63,41.81,0.75,36.39
5.75,9466.92,15.43,0.88,431.83
0.26,81.41,56.82,0.87,96.42
0.12,115.48,57.44,0.79,113.87
0.05,33.36,14.12,0.93,192.03
26.42,30806.68,57.33,0.88,131.83
28.57,23555.51,35.96,0.82,195.34
0.05,38.23,28.4,0.78,57.0
57.98,31828.44,89.1,0.85,83.7
11.52,14098.93,25.15,0.91,302.65
29.97,9308.63,37.87,0.9,449.6
50.15,85782.69,92.72,0.76,321.8
10.14,9650.43,30.17,0.97,10.48
0.08,99.45,53.87,0.96,43.86
36.0,40245.41,81.72,0.88,149.98
17.2,15435.65,38.71,0.86,78.49
0.05,91.48,38.54,0.87,176.63
0.12,98.36,51.98,0.89,160.63
30.96,46450.55,67.19,0.93,63.66
62.02,54144.72,80.51,0.89,386.75
0.07,90.14,44.91,0.97,25.48
0.1,251.92,89.17,0.81,388.92
0.01,33.47,13.47,0.76,464.56
15.05,10985.13,41.88,0.76,87.32
38.1,59812.19,92.22,0.94,270.75
60.93,63352.17,78.67,0.9,227.19
0.07,97.54,66.9,0.87,123.44
50.17,12594.73,74.44,0.82,414.71
53.0,21292.79,84.29,0.77,332.52
0.03,49.74,21.43,0.76,257.3
0.12,161.81,56.17,0.96,139.32
0.13,172.76,76.5,0.77,402.99
12.37,13274.48,26.66,0.8,23.71
28.15,47391.0,66.35,0.78,459.8
8.72,3695.06,12.81,0.8,212.84
53.41,42115.41,65.71,0.79,74.65
39.95,52106.55,61.81,0.81,138.57
31.79,59063.56,86.72,0.92,75.33
28.9,11303.69,74.41,0.81,129.24
26.66,36104.69,50.91,0.77,21.42
0.17,171.25,98.11,0.93,454.42
0.06,32.13,11.79,0.81,164.04
0.1,42.4,14.6,0.97,432.21
0.5,211.82,70.77,0.9,135.36
53.31,38065.63,68.96,0.81,134.47
0.1,137.07,75.43,0.84,348.64
9.96,6379.49,15.05,0.89,105.69
0.09,110.84,81.01,0.81,313.34
20.94,17471.36,45.23,0.93,205.17
0.01,6.14,4.55,0.94,382.9
38.61,11439.84,97.09,0.92,91.83
2.92,7211.08,7.27,0.96,50.54
0.09,106.81,64.36,0.92,437.65
4.76,3482.06,12.22,0.87,458.2
0.09,99.75,75.96,0.84,249.58
15.18,23561.72,31.53,0.84,14.38
0.28,97.5,42.39,0.96,488.43
0.16,88.78,39.79,0.91,382.47
0.03,39.88,31.52,0.93,173.71
31.04,25582.92,84.11,0.84,248.85
15.58,40639.07,41.51,0.92,469.36
5.6,4582.28,9.86,0.85,54.16
0.06,93.17,31.19,0.82,235.98
0.02,51.2,17.66,0.88,347.51
0.02,62.14,22.27,0.88,372.45
29.26,23265.76,81.25,0.77,234.96
0.09,86.29,29.57,0.92,178.24
0.19,72.01,43.39,0.76,357.05
48.33,37810.2,63.73,0.76,458.26
0.06,78.07,33.77,0.83,149.31
0.1,102.4,36.46,0.93,462.66
44.52,40779.92,73.42,0.93,321.8
22.01,47082.26,48.88,0.88,244.3
6.64,2315.71,8.09,0.92,294.56
0.04,8.82,6.87,0.93,313.01
30.63,59298.87,91.56,0.78,450.99
0.43,137.43,94.9,0.84,248.81
35.0,29431.89,76.29,0.96,280.79
32.92,21672.77,63.3,0.95,388.18
0.15,131.57,84.35,0.87,460.64
13.04,30937.39,38.82,0.8,63.89
42.82,52366.77,97.77,0.86,294.35
0.07,93.97,59.31,0.78,272.06
21.29,30762.11,51.37,0.85,349.61
5.18,7763.35,11.58,0.89,149.45
35.96,38913.9,66.49,0.93,481.36
0.02,29.71,20.98,0.92,337.21
0.11,188.04,75.13,0.82,83.85
21.91,26016.43,28.08,0.89,115.17
29.11,23122.3,86.85,0.88,309.14
19.53,22336.92,31.46,0.98,360.09
