vin_min,vin_max,vout_target,efficiency_target,power_in
18.52,2230.18,38.95,0.88,271.8
52.09,6771.68,87.04,0.94,428.33
0.19,22.92,12.93,0.78,51.98
1.32,192.69,92.32,0.85,88.01
0.41,83.11,37.14,0.92,64.67
29.27,5120.92,84.47,0.92,193.79
24.61,1201.74,43.53,0.85,274.47
6.06,1643.37,18.11,0.89,368.71
0.64,107.59,37.97,0.97,375.8
30.56,1138.07,69.3,0.87,205.3
8.05,765.37,12.38,0.78,198.39
9.0,1097.66,20.5,0.83,421.85
24.04,1408.66,52.69,0.97,477.53
71.48,1535.53,94.53,0.91,229.91
0.95,102.85,36.48,0.98,290.04
18.51,2483.09,46.38,0.86,440.53
34.08,2225.33,75.64,0.77,40.03
1.03,144.86,66.2,0.87,270.93
1.22,145.27,73.77,0.9,267.72
2.45,97.61,41.87,0.87,244.13
5.72,251.5,84.9,0.96,404.61
0.81,102.98,50.41,0.8,357.48
43.44,3814.9,96.2,0.79,469.28
0.55,65.87,24.71,0.82,354.05
1.33,192.93,85.43,0.9,153.73
62.61,9476.54,95.65,0.97,247.13
45.84,4534.29,56.44,0.87,387.8
38.06,3480.73,82.24,0.83,388.66
23.68,5877.34,61.45,0.92,236.57
3.49,131.36,93.58,0.83,129.16
19.91,4448.25,44.61,0.97,191.18
1.52,92.06,38.16,0.81,250.06
0.24,27.79,21.78,0.92,166.27
23.59,3142.65,52.55,0.87,448.99
0.95,95.4,69.42,0.96,157.15
6.36,552.78,14.62,0.81,360.84
5.61,265.9,91.58,0.83,77.9
2.24,81.02,45.37,0.88,315.31
14.08,3120.29,37.24,0.91,16.64
44.81,6004.76,93.1,0.88,414.0
45.08,5463.33,84.35,0.87,122.51
39.81,1525.5,62.53,0.85,483.39
0.35,66.03,28.83,0.78,72.53
14.26,1395.33,24.14,0.84,78.78
41.4,3708.5,69.66,0.94,374.31
12.82,427.35,15.6,0.85,397.96
5.13,636.87,13.11,0.86,438.64
1.88,255.8,92.68,0.77,433.48
36.83,2352.24,89.09,0.81,37.89
46.25,5309.17,80.39,0.86,152.01
0.58,106.68,52.57,0.8,405.9
0.33,55.33,28.79,0.92,387.36
1.69,141.24,52.6,0.91,16.04
44.74,4233.6,66.62,0.9,494.68
1.91,144.37,52.6,0.96,45.47
34.8,7696.32,85.12,0.97,408.24
32.1,2088.31,59.22,0.91,170.26
0.45,58.05,24.92,0.82,445.35
12.37,2563.7,28.96,0.81,217.97
1.43,204.16,71.31,0.93,67.04
9.15,216.76,18.89,0.8,78.39
20.03,2813.07,58.9,0.95,380.56
35.46,8022.34,87.89,0.84,173.14
7.83,194.8,16.52,0.84,145.69
1.14,52.53,24.61,0.94,418.99
0.49,43.41,29.93,0.88,35.58
1.23,92.81,53.34,0.98,343.51
13.29,2109.51,33.85,0.79,102.21
1.21,268.76,99.28,0.79,86.44
1.72,137.32,48.57,0.97,51.84
42.65,6971.15,76.17,0.89,400.84
0.26,44.54,20.58,0.86,397.02
13.54,2845.66,32.96,0.94,397.6
0.91,74.09,39.19,0.9,406.26
30.51,1717.01,61.21,0.77,408.72
0.71,92.51,66.59,0.83,207.24
53.61,3514.77,97.09,0.92,365.66
0.44,50.39,32.91,0.87,32.86
56.09,6787.04,78.92,0.84,38.15
23.9,2215.7,35.49,0.85,55.24
7.32,1102.56,13.11,0.82,233.12
53.04,6784.29,79.01,0.91,440.33
7.25,336.16,17.1,0.8,162.04
0.2,22.27,9.9,0.92,265.29
0.95,159.9,54.9,0.93,136.41
32.86,2800.92,64.58,0.84,133.58
6.27,1433.65,17.45,0.91,258.53
18.46,554.65,53.84,0.8,91.02
1.17,54.01,43.16,0.81,321.27
27.86,2427.91,62.51,0.98,440.67
0.7,170.76,67.93,0.85,12.67
36.29,3292.9,88.61,0.98,87.31
15.48,1350.3,20.05,0.91,189.01
37.34,1564.59,79.58,0.87,230.64
32.73,2913.97,97.88,0.88,363.2
0.51,38.06,17.97,0.9,168.76
0.35,55.54,33.76,0.98,47.47
0.83,103.57,56.05,0.86,484.55
0.16,10.19,8.41,0.85,143.25
3.08,159.71,57.37,0.77,38.88
51.28,2233.37,85.0,0.81,17.55
19.14,2937.57,42.32,0.97,292.05
6.94,514.3,20.81,0.78,63.7
1.02,161.7,72.22,0.9,387.77
0.36,61.93,34.2,0.95,481.05
38.19,7400.36,79.03,0.95,319.45
33.26,5160.43,61.38,0.79,300.25
24.21,6561.2,69.35,0.82,357.21
2.4,166.0,85.17,0.94,269.17
0.61,126.08,47.68,0.88,273.97
33.89,1107.25,76.22,0.81,115.47
0.51,126.33,50.8,0.96,329.66
1.2,172.88,90.17,0.84,441.75
0.74,57.56,27.56,0.88,308.58
35.86,6405.15,70.48,0.83,214.65
17.42,2395.59,51.34,0.89,123.81
0.32,40.75,31.63,0.91,485.32
1.81,76.44,63.27,0.82,77.88
58.11,4187.5,82.16,0.84,140.17
7.94,1913.24,19.96,0.97,194.43
24.31,1283.36,54.14,0.97,203.92
7.48,906.32,12.82,0.96,213.6
3.01,743.67,7.77,0.97,22.69
0.91,112.1,91.09,0.92,303.66
1.56,182.15,85.45,0.8,460.96
0.55,41.83,34.43,0.81,88.72
61.86,4768.98,77.25,0.8,342.53
16.84,555.73,33.5,0.96,418.14
0.72,113.56,50.44,0.86,140.74
24.61,2811.75,59.43,0.95,441.3
23.24,4201.47,43.34,0.86,163.44
12.25,668.39,21.64,0.82,164.92
1.56,187.7,97.69,0.98,251.33
14.52,2170.9,27.28,0.78,30.59
0.72,116.54,46.53,0.87,365.04
28.42,1970.58,73.38,0.75,285.48
31.05,8266.72,89.35,0.88,107.43
60.66,8205.31,98.0,0.78,77.68
0.97,103.53,61.84,0.94,467.43
36.17,9517.98,96.81,0.85,323.44
3.34,110.46,8.63,0.86,242.62
1.06,187.32,95.79,0.96,229.41
75.93,6003.08,93.07,0.8,444.55
29.89,6597.75,75.29,0.82,122.47
30.03,1664.3,86.59,0.86,420.28
1.28,99.74,37.01,0.77,141.52
18.34,2431.38,45.27,0.79,487.1
1.19,118.27,87.9,0.75,25.29
65.13,4780.73,95.04,0.89,359.56
1.33,154.61,69.9,0.95,355.01
35.3,6371.39,66.44,0.8,342.86
0.31,30.57,20.14,0.86,335.83
1.3,270.5,96.88,0.88,262.14
0.42,40.08,17.49,0.78,86.78
27.03,5000.18,74.67,0.89,24.2
42.99,7954.13,98.33,0.86,244.52
2.26,160.98,87.18,0.93,16.74
18.16,1052.84,48.8,0.89,334.31
0.71,84.65,53.02,0.77,171.85
0.12,8.78,3.51,0.94,54.35
14.18,1882.94,30.4,0.8,291.1
0.95,116.36,77.58,0.97,99.23
8.34,321.75,13.5,0.92,216.52
35.61,5326.73,78.19,0.75,100.95
2.18,196.9,78.17,0.77,86.02
17.92,2613.2,29.91,0.91,194.41
11.72,1934.38,32.79,0.9,171.92
3.98,243.6,5.14,0.84,139.42
0.62,60.13,41.66,0.86,319.79
54.26,1985.12,67.52,0.86,436.27
0.5,76.48,40.27,0.87,387.37
42.52,5055.06,87.23,0.94,147.16
1.58,231.37,89.08,0.93,310.35
1.62,84.98,53.41,0.83,35.3
17.21,593.69,43.17,0.9,130.52
5.7,79.54,61.36,0.87,79.79
0.73,192.66,69.91,0.76,326.85
34.99,1681.7,45.79,0.76,321.75
19.09,1759.43,56.91,0.85,337.05
10.71,1666.22,28.68,0.87,91.27
0.13,18.39,8.37,0.78,146.37
13.26,1988.29,32.48,0.85,13.46
3.87,124.6,76.04,0.76,419.94
0.12,21.1,9.34,0.98,211.75
0.53,101.43,43.04,0.79,230.9
10.29,2479.8,28.32,0.82,421.4
0.26,36.2,13.06,0.83,454.51
6.84,405.53,16.45,0.85,277.55
2.54,190.5,96.24,0.81,428.49
6.76,347.46,15.36,0.94,490.16
0.85,84.81,36.33,0.77,97.86
15.49,3470.91,35.08,0.78,78.0
1.3,182.6,88.08,0.92,228.45
5.32,488.56,7.16,0.86,166.24
2.21,362.86,6.05,0.88,119.97
40.6,2728.5,87.72,0.91,41.77
4.67,224.61,78.12,0.82,262.95
36.71,3392.67,52.66,0.92,76.32
1.34,118.73,76.48,0.84,107.33
0.95,177.12,70.73,0.92,42.8
18.56,3070.41,49.32,0.75,318.29
3.34,606.21,8.04,0.98,77.68
2.55,117.91,88.09,0.94,339.5
0.58,119.37,45.37,0.8,349.99
20.94,4439.78,45.29,0.85,24.0
0.68,51.98,38.18,0.94,271.6
9.47,1715.48,21.5,0.92,385.21
0.77,142.2,55.61,0.79,249.34
1.17,168.41,83.2,0.82,85.02
4.35,339.12,12.41,0.78,402.17
3.26,192.37,74.64,0.92,321.0
11.72,3099.45,32.17,0.88,409.01
14.58,1750.4,33.13,0.95,35.15
4.21,577.98,6.3,0.87,175.14
32.16,3142.25,72.11,0.93,88.23
52.83,5555.42,68.29,0.78,295.16
19.15,1748.3,33.97,0.77,288.85
4.18,159.73,53.66,0.97,375.47
1.1,179.06,87.81,0.95,230.79
3.9,110.14,87.04,0.87,47.95
47.76,5607.23,98.67,0.92,324.02
0.42,25.95,19.83,0.87,114.08
55.36,4007.24,85.97,0.76,161.27
42.31,5000.0,54.8,0.87,453.26
29.47,3528.01,55.09,0.92,52.83
0.31,38.57,25.98,0.78,108.85
49.4,2990.43,79.69,0.97,136.94
38.95,3801.65,57.45,0.9,194.17
0.84,52.41,19.36,0.97,56.76
30.19,4650.37,82.57,0.92,111.97
44.79,1554.13,92.84,0.92,117.01
0.23,38.65,19.48,0.75,292.01
53.41,1727.78,68.72,0.92,340.11
39.05,4478.85,51.63,0.78,60.81
0.64,76.42,37.69,0.89,240.34
25.09,1154.31,58.52,0.92,321.54
1.65,162.21,91.98,0.82,326.74
31.66,2105.46,64.23,0.76,31.24
8.45,751.45,18.19,0.83,428.74
0.21,28.74,17.75,0.97,340.29
0.19,19.59,15.3,0.97,244.72
43.3,871.01,62.04,0.95,45.59
2.16,104.67,78.41,0.96,51.85
11.12,2404.77,25.79,0.92,307.46
1.45,189.27,90.81,0.78,293.12
23.83,3961.4,41.46,0.88,48.92
21.51,2751.67,39.25,0.85,175.1
1.51,240.29,80.23,0.91,418.59
0.18,38.1,15.35,0.86,440.22
16.35,4052.33,44.74,0.92,77.25
26.66,2930.09,69.62,0.93,416.17
1.47,171.26,57.18,0.85,308.79
1.16,164.53,68.04,0.83,143.63
19.36,683.8,28.94,0.76,257.23
7.25,737.43,18.01,0.83,436.64
25.22,4834.51,59.87,0.87,42.08
39.06,2066.16,81.74,0.94,21.92
38.41,3827.35,99.29,0.78,474.97
3.6,247.23,85.16,0.9,413.72
15.26,1419.1,36.15,0.91,239.33
2.5,91.49,52.81,0.87,493.76
65.23,3103.06,79.56,0.9,394.23
0.76,89.08,38.67,0.87,194.93
0.62,166.27,59.57,0.89,13.39
1.98,56.46,24.06,0.78,91.32
13.14,517.69,33.06,0.83,319.65
3.16,187.8,64.98,0.79,35.01
16.45,430.16,22.15,0.84,190.53
0.78,108.15,52.84,0.92,496.42
1.22,143.74,86.97,0.83,220.81
0.7,104.83,37.14,0.78,76.06
9.74,996.41,15.94,0.91,446.43
5.22,414.83,8.38,0.89,34.19
0.77,103.21,42.67,0.78,171.61
1.34,137.7,94.22,0.85,484.42
42.68,6610.15,80.54,0.78,323.29
0.44,48.15,33.59,0.88,474.33
22.86,928.07,55.67,0.85,103.78
1.24,37.02,27.79,0.98,426.61
1.62,150.84,71.47,0.97,441.64
37.49,8938.76,91.28,0.89,94.98
4.98,689.94,10.6,0.78,368.58
0.22,32.04,19.46,0.87,195.17
14.32,1749.43,20.93,0.75,466.85
3.75,353.57,9.04,0.83,121.95
44.88,1223.35,57.09,0.98,53.75
11.63,1776.95,31.15,0.83,289.99
47.78,2291.93,63.49,0.9,486.56
0.62,110.02,50.09,0.94,49.61
12.87,848.44,34.04,0.84,109.65
44.46,6835.25,97.35,0.95,101.62
1.08,80.01,65.74,0.86,230.18
10.69,1812.16,25.68,0.78,493.89
0.62,26.2,14.9,0.88,160.8
39.16,4555.32,83.31,0.85,297.61
11.78,1497.78,30.83,0.77,378.23
0.6,20.4,15.84,0.85,451.88
45.12,7184.37,83.58,0.97,231.04
0.68,42.09,30.69,0.93,175.94
49.87,3690.91,98.99,0.76,132.92
1.03,145.76,86.3,0.92,284.45
1.18,151.79,67.75,0.77,469.13
47.16,1052.45,74.86,0.9,292.48
3.06,42.31,33.36,0.92,424.23
3.91,450.97,10.73,0.89,169.72
1.51,95.6,52.11,0.93,204.13
0.65,153.02,57.96,0.91,313.98
36.32,7527.38,83.4,0.95,390.0
10.28,878.09,21.05,0.88,97.28
65.05,2364.74,82.91,0.76,272.01
28.16,1645.06,67.57,0.9,344.85
0.87,100.52,48.62,0.95,301.88
0.93,100.29,69.28,0.81,213.91
17.05,491.93,25.15,0.78,428.71
0.27,53.28,25.14,0.9,260.28
0.81,93.9,31.88,0.97,427.16
0.86,105.08,45.36,0.79,30.35
31.63,1377.39,49.25,0.96,31.41
