vin_min,vin_max,vout_target,efficiency_target,power_in
76.59,92.57,353.54,0.83,279.49
49.65,52.1,371.49,0.95,354.37
69.93,83.29,358.7,0.78,378.91
81.46,110.81,637.13,0.77,211.06
47.69,58.74,392.51,0.83,334.62
39.84,54.7,249.35,0.85,360.79
73.68,88.27,400.07,0.75,126.56
56.11,75.31,201.76,0.83,20.79
63.07,83.41,460.74,0.9,166.1
4.21,5.23,34.77,0.84,262.59
72.36,76.73,154.86,0.76,376.07
89.6,90.73,151.84,0.88,237.67
42.98,51.89,97.54,0.97,222.48
10.27,11.01,16.45,0.88,131.92
28.8,34.19,122.28,0.75,330.54
35.27,41.22,140.17,0.98,282.34
71.06,97.94,305.95,0.96,458.27
6.88,9.58,46.98,0.88,238.91
83.8,99.65,282.99,0.95,116.89
23.3,23.84,45.27,0.95,349.29
50.87,65.99,350.4,0.78,251.12
59.14,64.49,102.43,0.8,268.63
77.96,94.36,485.65,0.87,462.06
24.82,28.98,271.96,0.77,118.77
38.65,45.41,252.8,0.77,375.07
63.38,70.77,682.05,0.8,409.14
69.14,71.44,474.05,0.89,461.76
95.26,98.38,794.73,0.96,61.13
72.74,86.22,292.75,0.89,42.58
34.67,39.29,147.41,0.93,30.37
3.74,4.82,18.78,0.78,200.54
48.11,70.83,580.73,0.83,372.18
62.74,76.04,534.12,0.92,206.44
47.52,61.53,269.42,0.97,373.28
61.13,62.98,574.17,0.91,444.45
29.13,33.5,59.64,0.84,89.78
22.63,27.82,151.45,0.92,273.91
55.83,67.62,579.87,0.85,19.69
58.98,63.59,71.82,0.91,323.56
15.93,19.71,108.74,0.81,124.52
66.09,71.92,677.41,0.94,126.83
60.92,64.83,438.28,0.81,204.49
45.23,62.4,245.06,0.97,397.73
23.75,30.24,244.71,0.98,375.96
41.85,50.75,436.04,0.83,254.79
35.15,40.95,233.52,0.83,146.84
23.71,30.13,35.92,0.96,333.21
12.82,14.23,43.57,0.88,422.77
71.2,91.39,765.46,0.89,239.7
44.57,57.37,426.82,0.79,25.8
3.79,4.64,11.3,0.88,486.39
87.43,98.79,847.26,0.78,158.48
59.96,68.91,531.7,0.85,430.38
54.1,63.88,334.97,0.77,66.81
72.98,98.78,333.64,0.85,232.96
85.7,98.61,769.22,0.95,178.41
11.73,14.73,63.44,0.95,233.0
82.19,103.43,922.84,0.88,78.1
30.41,39.41,60.47,0.76,268.34
75.43,90.29,734.92,0.79,295.64
8.5,10.96,53.66,0.75,235.43
54.61,63.44,435.99,0.93,429.9
59.37,69.18,177.56,0.8,398.23
4.99,5.87,37.19,0.87,440.18
49.19,56.22,369.91,0.78,467.44
22.84,30.23,69.45,0.77,249.32
5.49,7.11,53.21,0.97,257.41
20.64,24.19,97.85,0.76,24.33
77.91,106.08,612.59,0.96,328.89
43.17,63.48,274.48,0.94,407.07
48.4,52.17,110.36,0.97,306.33
32.22,40.74,228.34,0.76,116.6
64.21,90.1,642.09,0.94,378.6
26.03,33.35,96.32,0.94,180.06
39.08,41.89,162.05,0.96,64.68
49.83,67.31,159.53,0.84,217.13
15.88,18.72,169.28,0.93,309.3
64.59,74.94,372.91,0.85,470.15
52.16,54.32,472.33,0.79,416.92
37.41,52.2,118.26,0.81,136.2
59.43,74.67,103.79,0.81,368.53
32.84,41.21,355.4,0.77,176.75
23.89,30.25,48.22,0.77,433.28
27.15,32.24,137.78,0.8,257.53
26.16,32.63,111.83,0.93,114.05
15.95,17.61,47.14,0.88,290.82
22.73,29.55,135.42,0.78,307.45
52.58,73.4,520.66,0.79,413.03
47.07,60.81,343.55,0.93,435.37
8.5,9.89,89.35,0.86,235.9
71.41,89.77,409.41,0.86,164.1
46.42,52.4,224.76,0.86,208.75
32.32,39.2,311.19,0.88,480.66
11.53,17.12,94.92,0.8,297.49
15.74,18.92,178.22,0.83,79.76
58.96,74.11,321.6,0.83,423.66
76.39,89.28,547.94,0.96,53.78
50.95,65.39,121.82,0.92,142.97
78.88,89.77,697.93,0.78,97.82
69.83,91.16,285.09,0.9,206.05
61.65,70.66,529.13,0.76,213.75
40.21,46.42,285.19,0.93,372.82
3.1,3.8,33.96,0.87,21.31
21.24,26.27,77.53,0.97,45.34
71.28,86.51,145.18,0.91,491.86
40.06,45.16,263.42,0.81,354.2
7.53,10.05,49.59,0.86,425.84
76.11,97.22,191.93,0.94,295.18
37.68,49.69,121.06,0.8,174.12
53.33,76.82,513.19,0.87,193.71
19.95,22.27,148.14,0.84,152.57
89.75,99.16,520.85,0.95,151.76
62.22,78.24,307.96,0.8,452.65
63.76,79.11,472.63,0.96,468.6
28.9,36.84,87.51,0.79,142.14
16.32,20.86,100.99,0.82,273.55
45.41,59.31,277.51,0.97,471.59
66.79,75.38,239.15,0.84,16.14
59.07,71.95,475.09,0.93,46.65
73.11,81.88,599.93,0.77,455.41
16.39,23.18,50.01,0.77,454.45
39.21,49.03,51.61,0.84,494.69
19.03,22.65,167.59,0.92,193.46
30.24,35.77,177.38,0.91,276.18
52.34,57.78,281.35,0.81,195.53
50.55,66.44,531.88,0.91,356.82
40.87,43.28,139.32,0.77,323.13
15.06,18.79,33.81,0.92,174.52
21.45,26.21,161.59,0.86,214.42
67.93,84.56,279.23,0.9,309.75
32.05,35.64,265.24,0.86,347.39
53.11,57.51,75.99,0.85,328.24
19.19,25.99,95.4,0.91,296.09
24.13,30.92,36.48,0.77,251.74
88.69,105.09,884.14,0.76,303.98
46.4,64.65,404.16,0.98,481.31
27.38,31.24,236.47,0.83,54.41
49.76,54.04,223.02,0.92,383.28
51.22,72.32,366.53,0.95,83.09
80.25,112.35,846.88,0.92,278.37
94.03,114.99,959.24,0.89,386.01
72.96,83.73,207.81,0.79,198.9
30.54,43.41,307.21,0.82,11.84
18.05,23.28,129.85,0.76,12.49
38.37,47.45,266.53,0.95,15.45
63.94,79.14,204.69,0.86,291.62
24.0,27.66,130.67,0.95,64.66
3.01,4.11,10.27,0.97,262.7
92.32,104.83,496.91,0.84,148.24
16.56,21.5,154.93,0.88,293.29
27.67,30.82,146.12,0.8,100.42
32.01,36.98,232.71,0.81,57.4
68.17,78.79,572.89,0.9,441.78
41.94,43.55,416.33,0.89,496.11
42.28,49.27,369.24,0.9,296.28
33.21,46.85,398.96,0.92,247.56
34.97,43.31,52.35,0.94,85.23
87.13,91.76,806.66,0.95,291.08
83.0,97.79,225.44,0.96,138.82
26.22,36.86,255.64,0.75,105.19
58.96,62.7,615.81,0.79,368.8
10.1,13.34,24.26,0.85,477.75
79.16,118.1,855.13,0.93,421.49
4.07,4.68,18.51,0.75,231.29
46.7,61.94,285.21,0.77,240.78
44.72,47.68,304.78,0.94,220.03
64.47,94.45,106.67,0.87,147.8
34.46,48.46,347.69,0.8,387.15
53.03,68.93,76.2,0.77,87.42
41.98,56.84,230.1,0.76,190.47
16.87,21.17,95.48,0.95,28.65
21.21,25.81,84.69,0.8,142.25
73.7,90.03,370.42,0.83,325.95
57.11,70.44,318.49,0.96,36.03
39.1,45.58,85.53,0.84,44.13
62.4,66.9,300.22,0.88,24.05
9.63,12.16,96.71,0.8,236.28
10.05,11.07,13.4,0.75,120.6
18.93,27.34,151.06,0.88,271.67
71.49,79.71,561.67,0.78,365.54
5.6,6.76,7.21,0.88,198.39
14.22,16.61,20.36,0.86,15.94
12.43,13.67,126.15,0.79,448.37
16.46,24.15,196.65,0.84,58.95
31.53,37.05,282.43,0.85,375.02
7.93,8.8,60.56,0.97,295.82
54.73,76.23,467.58,0.95,161.48
45.01,46.84,104.67,0.92,46.24
66.45,81.56,376.43,0.75,228.45
89.68,95.36,111.77,0.97,471.43
46.51,52.76,266.08,0.91,431.53
71.56,86.84,552.2,0.83,485.45
52.91,58.24,201.1,0.77,94.36
33.3,34.38,91.84,0.96,292.31
25.38,37.6,295.89,0.93,473.55
19.14,24.39,166.38,0.81,256.8
65.82,79.54,308.53,0.9,441.75
23.38,27.67,119.31,0.82,341.68
64.57,82.63,338.34,0.97,430.83
9.84,11.96,28.04,0.81,456.98
79.62,98.0,789.82,0.75,251.36
57.28,67.38,137.33,0.89,271.38
83.18,103.26,751.24,0.95,173.95
9.84,12.15,103.37,0.77,23.51
81.16,101.32,343.72,0.94,398.86
68.52,77.46,464.47,0.84,418.89
15.12,19.31,38.72,0.76,489.51
86.42,106.08,658.11,0.94,156.01
66.24,86.94,182.89,0.97,211.15
59.57,75.87,446.73,0.97,21.13
48.9,62.05,100.5,0.75,69.47
34.03,39.55,326.91,0.76,70.96
29.09,40.74,288.27,0.8,480.71
29.17,32.74,270.42,0.83,343.87
67.05,86.25,414.12,0.83,349.0
31.91,41.8,193.05,0.77,248.44
8.76,11.03,71.61,0.79,428.37
46.1,54.57,242.46,0.77,190.58
53.48,67.79,314.22,0.89,277.45
47.52,55.91,251.97,0.89,484.28
72.98,83.8,604.16,0.97,130.99
17.47,18.79,73.79,0.8,441.48
15.19,19.21,164.73,0.75,213.78
35.29,42.83,91.76,0.8,160.82
3.84,4.59,38.25,0.81,475.17
75.35,95.63,511.2,0.91,389.19
7.94,8.94,48.01,0.87,491.48
56.22,70.7,582.31,0.96,304.12
70.93,80.04,244.99,0.83,89.26
60.25,66.27,453.36,0.82,486.18
25.25,28.39,201.19,0.89,397.08
81.69,110.36,122.61,0.9,362.34
70.67,84.11,404.39,0.95,209.13
36.65,38.97,70.39,0.78,379.04
41.58,48.63,224.43,0.76,107.84
63.75,83.14,636.07,0.89,124.91
18.58,23.18,85.65,0.75,62.54
25.62,32.69,48.98,0.9,424.97
57.56,73.25,390.68,0.9,464.65
62.17,77.7,601.45,0.82,98.35
31.94,39.21,87.45,0.83,329.43
34.14,41.43,187.19,0.83,458.22
41.32,57.18,475.38,0.76,433.11
43.48,56.69,342.8,0.87,90.15
16.44,20.2,122.18,0.89,317.94
55.31,63.35,274.5,0.92,369.82
46.15,55.72,438.78,0.86,117.68
72.03,92.54,423.73,0.84,204.03
7.8,9.92,68.19,0.85,205.2
77.7,82.7,548.49,0.84,382.3
29.54,38.59,132.53,0.89,400.91
43.43,46.82,408.32,0.94,137.46
15.64,21.46,113.68,0.93,334.51
40.58,46.04,177.78,0.96,87.74
73.4,98.65,771.67,0.75,155.36
33.18,42.43,220.07,0.76,119.74
66.97,75.94,396.34,0.77,43.53
72.17,90.31,140.81,0.8,277.73
47.14,60.06,455.64,0.89,60.84
4.37,5.82,13.94,0.91,156.9
68.4,75.49,235.57,0.94,45.45
80.98,90.59,200.73,0.83,402.93
76.14,98.63,683.37,0.76,351.39
9.77,13.39,115.6,0.84,316.32
19.23,25.47,74.94,0.81,351.11
55.71,76.76,572.94,0.82,210.91
40.98,44.94,162.1,0.79,155.72
6.62,8.63,25.04,0.75,270.6
77.71,92.9,776.36,0.96,263.44
4.89,5.43,40.33,0.84,468.91
26.02,33.13,41.48,0.97,390.41
38.48,47.07,67.3,0.84,161.36
33.7,40.47,257.03,0.79,480.45
41.57,54.64,273.46,0.84,268.55
60.72,77.58,596.15,0.79,379.68
87.28,110.34,447.73,0.92,406.64
75.82,89.69,306.68,0.81,310.39
24.47,31.16,108.58,0.79,278.85
22.07,26.08,194.66,0.92,142.09
61.89,71.58,412.37,0.83,203.08
55.57,57.02,135.77,0.92,361.19
5.37,5.7,38.88,0.91,428.73
88.8,92.12,251.17,0.84,276.67
39.59,44.8,214.87,0.94,34.92
25.16,28.99,155.55,0.98,496.11
62.66,67.62,74.02,0.87,383.71
80.5,97.75,848.65,0.9,329.96
9.06,11.1,71.6,0.95,203.22
60.53,64.1,490.2,0.89,379.56
51.49,63.62,456.45,0.96,307.34
33.32,37.05,252.03,0.78,307.91
15.21,16.85,129.55,0.87,244.72
8.45,11.71,28.64,0.97,161.24
44.71,53.53,123.5,0.83,33.43
40.52,41.38,126.22,0.87,464.13
51.72,61.49,319.28,0.79,465.49
34.08,41.92,289.91,0.86,288.92
31.38,45.71,143.57,0.83,484.63
46.94,55.6,520.31,0.84,374.39
29.11,35.4,103.4,0.84,286.95
38.7,42.8,325.9,0.84,468.68
67.66,79.25,165.31,0.81,314.38
61.67,72.98,577.39,0.9,211.2
